Volume (m3)	Temperature (C)
0.000330	381.294380
0.000528	424.858721
0.000142	463.773903
0.000927	348.589329
0.000733	373.900752
0.000863	473.490612
0.000982	481.187963
0.000139	433.320308
0.000879	311.027375
0.000909	488.307886
0.000289	387.554969
0.000563	338.398200
0.000464	313.943487
0.000938	306.070743
0.000025	466.009490
0.000844	305.930232
0.000021	354.014541
0.000504	349.701860
0.000159	314.058063
0.000323	315.995011
0.000417	370.655456
0.000830	390.825982
0.000828	364.300199
0.000192	391.792124
0.000028	476.709982
0.000041	329.094642
0.000319	371.230800
0.000376	410.895592
0.000803	473.909672
0.000957	329.798019
0.000780	350.390136
0.000603	385.457947
0.000795	447.632914
0.000492	322.016309
0.000514	444.082041
0.000284	372.783507
0.000451	429.481846
0.000877	402.084405
0.000236	437.646185
0.000502	433.577803
0.000580	395.102065
0.000304	406.579670
0.000133	434.537474
0.000378	315.856353
0.000208	480.553540
0.000586	355.638826
0.000264	362.664117
0.000175	445.143013
0.000479	370.754830
0.000211	341.154484
0.000540	431.644332
0.000099	387.653217
0.000452	365.258550
0.000967	472.121416
0.000723	305.655985
0.000505	319.926202
0.000150	330.303857
0.000374	409.372567
0.000062	465.238163
0.000650	385.427723
0.000501	375.467956
0.000164	325.100201
0.000404	431.516259
0.000743	313.636600
0.000407	460.291969
0.000827	379.477265
0.000930	305.401877
0.000534	489.065311
0.000428	436.729993
0.000199	318.635674
0.000591	463.866327
0.000449	392.971349
0.000081	456.922975
0.000361	365.068266
0.000260	405.650579
0.000388	459.578908
0.000504	489.660624
0.000791	401.037522
0.000396	470.167417
0.000974	345.673917
0.000349	339.409865
0.000350	411.996226
0.000793	373.821996
0.000077	458.287399
0.000240	402.170360
0.000296	467.453617
0.000989	428.276758
0.000456	491.908243
0.000645	441.912695
0.000956	497.023960
0.000661	366.330045
0.000686	357.794493
0.000462	353.791567
0.000636	433.343204
0.000058	353.950322
0.000883	372.624423
0.000396	321.816198
0.000971	494.624778
0.000647	453.583089
0.000347	379.429150
0.000298	499.923560
0.000891	467.007696
0.000581	461.986373
0.000154	305.661897
0.000012	460.359155
0.000964	471.777800
0.000514	315.579161
0.000879	485.019902
0.000977	462.539733
0.000139	380.330600
0.000177	393.930067
0.000144	489.374423
0.000252	480.795158
0.000177	332.610881
0.000205	428.958978
0.000255	433.667724
0.000469	430.123623
0.000705	378.484145
0.000253	382.538370
0.000312	366.847031
0.000350	324.507270
0.000627	361.701075
0.000061	451.164182
0.000754	323.922419
0.000530	320.281119
0.000734	363.098536
0.000466	362.333786
0.000998	332.123835
0.000935	305.670375
0.000509	383.476104
0.000508	401.498130
0.000780	382.155211
0.000252	414.237129
0.000915	428.425433
0.000089	475.175979
0.000559	396.570798
0.000278	361.082271
0.000655	340.699034
0.000381	412.718650
0.000439	363.695158
0.000047	394.551608
0.000533	414.757016
0.000728	318.512851
0.000547	342.832782
0.000121	314.867127
0.000948	447.383259
0.000752	389.386165
0.000299	333.499501
0.000271	362.839504
0.000164	486.117860
0.000867	328.072074
0.000080	496.546791
0.000914	398.476674
0.000566	416.941206
0.000820	368.184750
0.000802	400.719664
0.000785	321.056378
0.000978	395.646668
0.000796	316.325663
0.000514	437.543562
0.000190	300.539649
0.000214	426.099968
0.000225	381.612195
0.000996	377.522293
0.000900	457.613434
0.000848	496.478787
0.000519	441.651431
0.000018	429.804304
0.000058	367.992052
0.000002	484.083059
0.000473	410.476476
0.000168	426.931019
0.000771	314.899687
0.000000	379.461820
0.000332	462.988657
0.000845	443.936592
0.000220	449.359601
0.000207	357.141822
0.000961	329.922979
0.000753	323.235833
0.000466	421.921640
0.000308	370.701622
0.000828	488.510669
0.000479	412.190041
0.000911	469.579566
0.000916	348.330266
0.000955	464.634233
0.000886	353.211714
0.000153	456.983427
0.000378	355.409854
0.000978	336.824100
0.000991	423.842596
0.000232	446.809079
0.000217	497.595578
0.000626	459.222734
0.000156	433.262705
0.000367	358.381168
0.000569	377.338191
0.000193	328.827804
0.000805	358.744182
0.000255	384.190394
0.000915	439.886143
0.000890	455.310490
0.000848	356.266192
0.000306	306.936362
0.000266	367.124821
0.000023	383.736625
0.000535	498.921385
0.000142	483.755499
0.000927	446.919531
0.000328	461.814009
0.000063	396.934829
0.000940	467.274036
0.000620	434.962625
0.000124	361.050559
0.000259	464.091527
0.000578	310.692755
0.000988	340.923907
0.000889	395.580647
0.000758	368.852178
0.000079	381.946667
0.000221	380.788496
0.000296	464.785750
0.000564	354.527704
0.000883	339.658457
0.000278	338.288480
0.000101	337.538446
0.000266	331.218877
0.000381	496.528171
0.000159	303.337704
0.000205	475.335838
0.000119	329.995449
0.000006	394.253829
0.000062	484.279499
0.000257	398.423981
0.000261	390.008236
0.000012	497.547686
0.000618	347.183706
0.000367	306.812842
0.000402	412.713983
0.000304	418.687232
0.000184	494.942611
0.000932	375.153250
0.000013	367.806165
0.000164	477.817617
0.000120	423.825694
0.000179	311.151515
0.000788	358.148880
0.000062	374.529290
0.000326	376.925922
0.000242	330.045537
0.000802	360.153440
0.000056	487.755226
0.000911	466.700729
0.000549	359.852116
0.000025	336.708218
0.000841	354.972249
0.000450	499.474159
0.000522	464.984434
0.000730	310.282198
0.000090	346.158666
0.000038	463.494979
0.000345	351.070857
0.000998	396.062592
0.000916	335.238993
0.000065	322.400124
0.000201	332.288012
0.000181	495.026939
0.000948	451.003197
0.000149	390.927783
0.000089	300.159958
0.000094	327.164719
0.000427	341.574204
0.000211	351.890899
0.000549	310.919838
0.000469	314.509341
0.000086	436.029373
0.000993	408.541998
0.000910	358.483950
0.000037	346.730056
0.000174	359.265871
0.000653	465.777128
0.000056	334.775391
0.000644	349.960454
0.000361	348.867567
0.000402	379.043643
0.000474	448.845920
0.000518	388.544498
0.000965	341.075773
0.000134	454.054880
0.000789	368.660164
0.000338	387.788580
0.000469	334.215060
0.000528	367.039199
0.000866	393.492638
0.000759	418.329036
0.000758	353.439327
0.000861	451.950996
0.000819	412.583605
0.000390	429.218500
0.000220	473.245183
0.000623	445.151367
0.000900	322.391065
0.000409	425.561966
0.000613	497.656793
0.000988	318.495383
0.000685	318.788306
0.000114	445.508983
0.000449	465.077081
0.000811	327.292594
0.000053	434.249175
0.000622	440.223681
0.000913	342.472775
0.000043	482.723285
0.000211	485.120586
0.000840	358.653508
0.000642	328.345912
0.000009	342.164445
0.000026	316.568054
0.000159	410.537403
0.000002	487.608830
0.000165	315.038043
0.000995	348.053303
0.000480	314.383838
0.000449	471.066943
0.000637	469.204304
0.000481	351.116365
0.000130	300.332215
0.000528	409.699501
0.000418	465.046605
0.000961	435.162929
0.000193	365.963203
0.000872	343.656821
0.000737	432.030800
0.000574	317.976126
0.000783	384.142446
0.000830	388.181574
0.000639	450.742810
0.000522	434.039976
0.000595	407.830526
0.000314	456.322643
0.000858	449.611173
0.000247	311.226815
0.000593	429.590842
0.000293	430.144288
0.000285	345.252471
0.000095	354.065960
0.000225	327.373749
0.000954	468.015958
0.000081	364.869794
0.000062	348.211544
0.000946	487.714169
0.000707	342.133701
0.000229	397.776886
0.000083	411.608605
0.000833	372.838620
0.000245	398.688465
0.000098	323.036174
0.000189	479.957500
0.000739	352.143471
0.000592	440.664821
0.000744	406.917951
0.000636	462.154653
0.000907	389.095759
0.000019	453.428399
0.000748	432.825002
0.000080	470.280254
0.000179	432.923434
0.000771	409.073439
0.000956	306.918541
0.000452	318.031468
0.000638	389.080603
0.000851	316.155933
0.000196	446.419091
0.000628	473.747959
0.000930	412.405545
0.000193	382.262589
0.000147	491.308827
0.000158	453.144131
0.000553	431.753493
0.000926	349.962238
0.000155	458.064908
0.000176	303.455409
0.000880	402.616708
0.000111	373.064363
0.000527	323.227956
0.000424	339.321745
0.000156	409.775702
0.000391	388.428009
0.000266	327.355487
0.000260	331.593348
0.000186	450.800880
0.000410	326.438064
0.000763	309.739305
0.000694	491.955912
0.000213	380.729411
0.000091	498.257014
0.000417	391.165946
0.000867	329.632943
0.000069	485.203800
0.000095	427.653661
0.000426	414.322484
0.000174	328.261399
0.000618	471.424863
0.000173	402.399713
0.000736	309.275145
0.000982	394.312036
0.000013	363.017076
0.000701	322.576277
0.000066	406.133141
0.000432	397.767717
0.000864	441.792453
0.000932	331.421117
0.000806	457.116772
0.000766	318.906014
0.000331	418.399180
0.000937	426.173446
0.000186	377.656822
0.000049	437.989199
0.000936	482.738498
0.000538	314.586233
0.000953	349.747598
0.000388	465.702954
0.000801	444.187634
0.000062	393.992780
0.000304	472.042839
0.000693	410.703102
0.000970	349.406560
0.000224	324.595402
0.000936	415.002384
0.000091	465.567615
0.000331	336.298795
0.000019	337.100743
0.000898	363.891256
0.000240	442.646354
0.000188	400.335332
0.000424	445.224503
0.000920	310.628690
0.000839	385.502905
0.000751	415.659413
0.000384	409.595115
0.000439	467.756203
0.000729	372.736558
0.000262	461.474119
0.000516	358.973469
0.000043	497.749723
0.000339	357.244207
0.000182	426.772345
0.000796	359.009043
0.000871	463.560776
0.000918	441.619410
0.000260	407.953983
0.000976	441.531055
0.000140	476.717592
0.000139	390.895932
0.000467	338.728691
0.000628	336.677383
0.000360	440.425258
0.000935	341.046015
0.000697	424.010242
0.000700	433.706718
0.000849	335.042233
0.000265	397.786791
0.000197	330.649815
0.000122	466.476993
0.000507	382.719443
0.000008	437.051267
0.000230	435.145996
0.000028	311.753524
0.000245	447.697024
0.000623	359.222065
0.000855	369.643100
0.000553	389.172491
0.000444	459.535947
0.000255	471.047621
0.000988	470.031974
0.000489	479.381987
0.000741	351.444351
0.000517	465.960411
0.000068	331.752014
0.000254	308.972458
0.000608	330.011998
0.000017	457.279803
0.000897	485.280575
0.000561	478.331366
0.000915	377.183017
0.000022	440.098553
0.000761	341.220714
0.000765	370.937588
0.000288	446.043976
0.000507	307.795455
0.000529	303.360055
0.000995	393.094540
0.000749	325.841855
0.000870	407.732604
0.000792	432.115420
0.000732	428.344675
0.000314	382.994840
0.000661	452.475757
0.000017	467.475685
0.000358	375.916846
0.000565	310.084292
0.000695	332.348990
0.000477	424.812364
0.000765	469.022285
0.000726	426.346579
0.000359	325.766667
0.000311	316.282916
0.000696	490.571966
0.000410	455.649720
0.000948	406.100358
0.000075	428.292199
0.000192	405.969264
0.000619	409.601153
0.000212	341.970127
0.000566	306.965183
0.000964	356.992920
0.000402	391.056617
0.000785	497.435846
0.000432	323.177823
0.000739	376.415847
0.000117	419.499798
0.000498	439.902297
0.000322	380.411192
0.000084	372.237570
0.000456	484.310637
0.000247	475.204799
0.000034	447.807176
0.000188	460.650955
0.000679	399.876408
0.000535	337.755079
0.000831	300.046604
0.000275	303.049778
0.000975	339.699441
0.000536	407.091299
0.000042	424.331856
0.000189	395.774853
0.000713	379.635526
0.000681	424.541146
0.000784	301.109779
0.000020	442.440262
0.000438	386.552304
0.000818	497.628171
0.000413	489.357390
0.000531	346.482293
0.000690	400.670678
0.000621	465.388036
0.000480	376.175173
0.000565	339.400032
0.000415	391.244781
0.000212	487.743649
0.000105	455.923286
0.000441	372.762718
0.000648	370.251420
0.000608	307.027854
0.000950	443.523714
0.000043	408.062829
0.000762	340.019454
0.000679	422.419815
0.000902	304.069298
0.000751	368.911583
0.000238	310.369133
0.000882	431.505107
0.000165	384.419681
0.000831	314.537122
0.000010	352.505761
0.000030	354.132541
0.000371	306.086938
0.000629	387.183905
0.000495	326.644161
0.000079	485.614571
0.000768	331.498045
0.000458	423.518417
0.000209	435.527266
0.000461	376.306878
0.000951	315.274809
0.000898	318.490567
0.000422	315.948569
0.000170	436.418578
0.000176	365.058691
0.000547	311.969736
0.000874	391.987278
0.000189	397.821985
0.000027	480.505602
0.000383	495.876898
0.000035	307.873321
0.000256	476.206346
0.000615	478.646466
0.000981	453.954909
0.000179	389.611625
0.000966	309.819370
0.000688	439.909638
0.000322	302.527168
0.000128	457.002326
0.000727	388.688188
0.000971	310.134184
0.000767	339.870396
0.000401	351.328342
0.000885	392.183720
0.000736	378.146373
0.000388	462.671996
0.000830	389.496830
0.000737	314.576697
0.000651	424.597069
0.000256	355.783986
0.000332	388.861899
0.000528	491.365513
0.000272	316.956660
0.000354	392.595982
0.000702	365.618205
0.000963	473.335380
0.000734	344.383477
0.000221	453.756325
0.000883	444.633429
0.000188	462.297488
0.000876	336.381563
0.000207	320.522731
0.000516	468.706054
0.000147	474.226452
0.000957	331.605919
0.000886	302.315138
0.000449	331.633354
0.000739	384.917569
0.000196	451.176888
0.000962	317.541338
0.000497	417.874757
0.000188	439.287253
0.000894	311.583909
0.000215	337.320181
0.000261	337.045321
0.000194	392.984231
0.000730	336.732431
0.000656	476.722033
0.000803	389.812370
0.000452	397.169339
0.000526	355.653759
0.000746	413.165051
0.000167	464.241106
0.000138	306.210878
0.000881	468.397454
0.000650	390.330298
0.000990	311.603950
0.000330	474.601286
0.000745	354.400328
0.000957	461.140591
0.000771	467.302667
0.000647	370.406908
0.000493	306.034241
0.000830	495.886549
0.000590	382.439587
0.000278	405.351727
0.000799	327.319994
0.000167	455.749448
0.000381	411.911304
0.000004	457.754090
0.000453	396.027932
0.000990	394.542036
0.000128	405.723700
0.000210	489.967923
0.000415	458.433383
0.000825	348.498229
0.000933	426.694274
0.000289	393.440831
0.000281	395.406446
0.000410	312.542989
0.000820	374.826931
0.000484	457.314238
0.000471	314.188785
0.000340	394.449637
0.000626	362.923244
0.000058	454.723641
0.000828	447.653190
0.000467	374.514731
0.000344	425.143370
0.000236	433.114704
0.000678	387.753055
0.000944	396.235738
0.000101	312.728737
0.000700	309.200021
0.000389	417.057145
0.000078	411.928728
0.000827	474.150800
0.000703	407.111563
0.000604	314.991692
0.000063	470.963708
0.000595	449.609431
0.000392	422.228069
0.000968	395.710655
0.000555	367.927531
0.000481	430.742590
0.000560	399.378774
0.000011	403.073416
0.000314	480.150605
0.000254	370.647902
0.000835	419.189025
0.000830	347.494736
0.000030	425.779362
0.000365	439.601104
0.000493	482.241792
0.000992	365.716542
0.000106	392.029332
0.000943	333.394034
0.000271	315.048764
0.000381	441.129477
0.000655	370.727366
0.000162	498.308857
0.000109	303.669068
0.000949	337.276595
0.000793	438.895234
0.000845	419.935103
0.000082	433.290679
0.000594	495.704560
0.000054	379.861298
0.000455	426.260867
0.000846	490.370281
0.000195	480.338790
0.000050	436.095654
0.000771	450.104818
0.000308	443.479503
0.000735	395.871000
0.000105	366.507340
0.000171	388.937988
0.000019	388.444340
0.000995	435.396653
0.000903	349.483906
0.000362	386.379365
0.000633	457.353632
0.000355	351.889567
0.000140	362.788160
0.000794	305.843940
0.000149	336.109790
0.000279	394.128483
0.000288	323.514462
0.000749	368.402637
0.000119	409.446558
0.000979	496.105073
0.000469	475.634516
0.000352	431.380919
0.000086	486.808895
0.000010	371.231929
0.000503	491.323850
0.000451	499.980589
0.000947	491.985197
0.000065	420.379460
0.000038	336.488806
